,time,survival_unbiased,survival_biased,survival_fitted
3145,31.488251940907997,,-0.0040549932717798874,-0.004136117540149988
105,31.49350437422,,-0.004055614180572978,-0.004136746629420933
6478,31.509052924368,,-0.004056235089751709,-0.004138608895059702
7095,31.509697499172,,-0.0040568559993159675,-0.00413868609643846
2220,31.52729314869,,-0.004057476909265644,-0.004140793545247338
4412,31.530182556846004,,-0.004058097819600961,-0.004141139612596004
944,31.537198133617995,,-0.004058718730321697,-0.004141979875349396
2733,31.540583478096,,-0.004059339641428074,-0.004142385341494906
4591,31.557511589716,,-0.004059960552919871,-0.004144412838611943
3156,31.558405159175997,,-0.004060581464797311,-0.004144519862333471
5226,31.570708589624,,-0.004061202377060282,-0.004145993456690772
5915,31.575412852640003,,-0.004061823289708675,-0.0041465568910487695
5233,31.575669917596,,-0.004062444202742711,-0.004146587679979565
4570,31.577175801176004,,-0.004063065116162169,-0.004146768041184972
6400,31.58557497543,,-0.004063686029967272,-0.004147774018813649
462,31.591996803074004,,-0.004064306944157798,-0.004148543167631108
2271,31.59254832939,,-0.0040649278587339705,-0.0041486092244979785
3047,31.592893881280002,,-0.004065548773695678,-0.004148650611598707
2400,31.59635660224,,-0.0040661696890428095,-0.0041490653452040316
2534,31.608810968843994,,-0.004066790604775589,-0.004150557017337991
6682,31.614229260614,,-0.004067411520893793,-0.00415120597164486
4378,31.614377343006,,-0.004068032437397646,-0.004151223707623309
6315,31.614436723056,,-0.004068653354286925,-0.00415123081963219
919,31.634450845536,,-0.004069274271561853,-0.004153627931403374
5067,31.63449960928,,-0.0040698951892223206,-0.0041536337718865056
2531,31.638053416423997,,-0.004070516107268215,-0.004154059414976574
474,31.65439229316,,-0.00407113702569976,-0.004156016338833263
4252,31.660929569011998,,-0.0040717579445167336,-0.0041567993149998145
6713,31.673754588709997,,-0.00407237886371936,-0.004158335380631194
5681,31.68078102016,,-0.0040729997833074145,-0.004159176943460394
5132,31.698752601687996,,-0.004073620703281123,-0.00416132941802782
2871,31.709359867839993,,-0.004074241623640372,-0.004162599861065153
3511,31.713215984296,,-0.004074862544385053,-0.004163061712048476
3361,31.720710595672,,-0.004075483465515388,-0.004163959349262789
6616,31.727782556946,,-0.004076104387031155,-0.004164806365245238
6665,31.735761237012,,-0.004076725308932576,-0.0041657619798580615
1108,31.737127727956,,-0.0040773462312194315,-0.004165925645865919
566,31.739045542091997,,-0.004077967153891943,-0.0041661553444122795
1704,31.750423708392002,,-0.004078588076949999,-0.004167518118943088
5157,31.753238867776002,,-0.004079209000393489,-0.004167855293440941
3025,31.768824038536,,-0.004079829924222637,-0.004169721945167592
1954,31.780534468869998,,-0.00408045084843722,-0.004171124515299124
85,31.792947934799997,,-0.004081071773037462,-0.00417261128871783
3782,31.793396232916,,-0.004081692698023252,-0.004172664981838371
953,31.795297647282002,,-0.004082313623394477,-0.004172892716167629
1571,31.802472968136,,-0.004082934549151363,-0.004173752111631923
793,31.804589200904,,-0.004083555475293687,-0.004174005574979307
3874,31.804748202904,,-0.0040841764018216715,-0.004174024618810293
1082,31.815700969482002,,-0.004084797328735095,-0.004175336442784458
4071,31.828162096026006,,-0.0040854182560341795,-0.004176828924563297
5241,31.829120597894,,-0.004086039183718816,-0.004176943725305262
427,31.829231071678,,-0.004086660111788891,-0.004176956956862543
4121,31.829582208031997,,-0.004087281040244631,-0.004176999012820195
6080,31.831108419743998,,-0.004087901969085811,-0.0041771818087466125
5073,31.859318117039997,,-0.004088522898312656,-0.0041805605128350555
2247,31.863653122648003,,-0.004089143827924942,-0.004181079720858364
472,31.868026094433997,,-0.004089764757922894,-0.00418160347612936
2190,31.869528210920006,,-0.0040903856883064,-0.004181783386146095
6783,31.888452934280004,,-0.0040910066190753495,-0.0041840500194785316
3717,31.89499742208,,-0.004091627550229965,-0.004184833859427419
3171,31.895195985119997,,-0.0040922484817700255,-0.004184857641524335
2460,31.89641788956,,-0.004092869413695754,-0.004185003990259799
3102,31.906010353914,,-0.004093490346006927,-0.0041861528894553855
4323,31.917210503864002,,-0.004094111278703769,-0.004187494342787202
7075,31.91891588208,,-0.004094732211786169,-0.004187698597667724
3249,31.924261412847994,,-0.004095353145254015,-0.0041883388373155014
1434,31.93515420121,,-0.004095974079107531,-0.004189643477637837
4319,31.941871168426,,-0.004096595013346495,-0.00419044797562151
22,31.954254000000002,-0.005113049386823014,,
2741,31.955578555263994,,-0.00409721594797113,-0.004192089723261175
3966,31.959529032587998,,-0.004097836882981214,-0.004192562875941471
4058,31.969898406324003,,-0.004098457818376969,-0.004193804826362591
4916,31.973483768256,,-0.004099078754158285,-0.004194234248801658
5852,31.984858973100003,,-0.004099699690325052,-0.004195596668635874
5897,31.98867808278,,-0.004100320626877492,-0.004196054087280059
1903,31.99033787568,,-0.004100941563815383,-0.004196252882360998
2682,31.993420965311994,,-0.0041015625011389485,-0.004196622147136701
1655,31.993599997824,,-0.0041021834388479655,-0.004196643590042448
1077,32.020984534084,,-0.004102804376942658,-0.004199923463755765
3855,32.034237864304,,-0.004103425315422915,-0.004201510828573258
1584,32.043507023696,,-0.004104046254288626,-0.004202621005205271
1720,32.04511481409,,-0.004104667193540013,-0.004202813571893263
1051,32.049770694084,,-0.004105288133176854,-0.00420337121136759
2953,32.050909636503995,,-0.004105909073199373,-0.0042035076236576815
7264,32.05582966328,,-0.0041065300136074595,-0.004204096900260294
5590,32.069828720016,,-0.004107150954401001,-0.004205773581499797
5023,32.07141874573,,-0.004107771895580222,-0.004205964020494029
3808,32.090205839628005,,-0.004108392837144899,-0.004208214169806059
6314,32.1108866337,,-0.004109013779095257,-0.0042106911295107345
1544,32.112182590488004,,-0.004109634721431073,-0.004210846347571111
815,32.11648029506,,-0.004110255664152569,-0.004211361088011462
68,32.128520207865996,,-0.004110876607259636,-0.004212803120593211
6329,32.145552799536,,-0.004111497550752161,-0.004214843131391923
4821,32.155923213390004,,-0.00411211849463037,-0.004216085206389031
2342,32.162738169558004,,-0.004112739438894038,-0.00421690144060898
6853,32.18416653781,,-0.00411336038354339,-0.00421946793803226
1297,32.184501990966,,-0.004113981328578203,-0.004219508115597363
4877,32.18719263184,,-0.0041146022739987,-0.00421983037638684
6075,32.187754867319995,,-0.004115223219804771,-0.004219897715901157
6997,32.188004254032,,-0.004115844165996304,-0.004219927585200874
5291,32.189101830288,,-0.004116465112573523,-0.004220059043023501
591,32.191797441207996,,-0.004117086059536206,-0.004220381899080434
304,32.1999535692,,-0.004117707006884575,-0.00422135876681153
1205,32.20295887608,,-0.004118327954618408,-0.004221718715468048
4823,32.203320602536,,-0.00411894890273793,-0.00422176203981297
359,32.203961160672,,-0.004119569851243028,-0.004221838760111322
199,32.208904145,,-0.004120190800133592,-0.004222430786363248
5414,32.211516772669995,,-0.004120811749409846,-0.00422274370343207
4564,32.215001449792005,,-0.004121432699071567,-0.004223161066749212
5353,32.21713301487,,-0.004122053649118977,-0.004223416366462933
1924,32.228336670640005,,-0.004122674599551855,-0.00422475823969037
1514,32.252268002136,,-0.004123295550370424,-0.004227624519562819
0,32.252421999999996,-0.005213567052887434,,
362,32.266945439024,,-0.004123916501574574,-0.004229382451081934
870,32.26765978206,,-0.004124537453164192,-0.00422946800867268
3493,32.27293587072,,-0.004125158405139503,-0.004230099931168674
1785,32.274680033639996,,-0.004125779357500284,-0.004230308831332573
505,32.281522193058,,-0.004126400310246759,-0.004231128323713397
6228,32.288622400944,,-0.004127021263378816,-0.004231978722821246
4161,32.30105485065,,-0.0041276422168963454,-0.0042334677699460786
2205,32.30538096456,,-0.004128263170799569,-0.00423398591300169
4175,32.30693759006001,,-0.0041288841250882655,-0.004234172351618377
3088,32.322012808880004,,-0.004129505079762658,-0.004235977925883384
4354,32.331309391872,,-0.004130126034822524,-0.004237091387067814
6418,32.331428837192,,-0.0041307469902680865,-0.004237105693155072
4101,32.33230430375,,-0.004131367946099235,-0.004237210548673646
7025,32.33607517196,,-0.004131988902315859,-0.004237662189387988
4535,32.344563312724006,,-0.00413260985891818,-0.004238678822625902
1944,32.354515899568,,-0.004133230815905978,-0.004239870854057773
1818,32.36109595712,,-0.004133851773279475,-0.004240658954231974
1561,32.383914029879996,,-0.0041344727310384495,-0.004243391897975242
4185,32.390555015698,,-0.004135093689183123,-0.004244187295589727
2744,32.40674855931999,,-0.004135714647713387,-0.004246126812751784
7050,32.410830939942,,-0.0041363356066291285,-0.004246615763624012
6633,32.417492799120005,,-0.004136956565930571,-0.004247413661262018
2854,32.42066616033,,-0.004137577525617494,-0.004247793737956277
6193,32.42268330652,,-0.004138198485690119,-0.004248035333603605
5569,32.424052302575994,,-0.0041388194461482244,-0.004248199299651269
6481,32.43236039811,,-0.004139440406992034,-0.004249194368689174
2602,32.435067558198,,-0.0041400613682214355,-0.004249518608001685
6834,32.436437445186,,-0.0041406823298363185,-0.004249682680757182
5813,32.439367356552,,-0.004141303291836907,-0.004250033599216433
3016,32.446904273088,,-0.004141924254222978,-0.004250936303362715
946,32.450540361360005,,-0.004142545216994755,-0.00425137180134703
3592,32.4513205998,,-0.004143166180152015,-0.004251465251297219
3291,32.4515264601,,-0.0041437871436949825,-0.004251489907394375
3165,32.45389877546,,-0.004144408107623545,-0.004251774042013822
6204,32.45459870125,,-0.004145029071937594,-0.004251857872836375
1021,32.455597428604,,-0.00414565003663735,-0.004251977491425642
6401,32.466077470424004,,-0.0041462710017225925,-0.0042532326966755515
5887,32.468422837444,,-0.004146891967193545,-0.0042535136036649535
572,32.470263710118,,-0.0041475129330499835,-0.004253734086854286
2868,32.475863938248,,-0.004148133899292132,-0.004254404831863724
2316,32.481276687552,,-0.004148754865919881,-0.004255053122343811
3635,32.48220866849199,,-0.004149375832933118,-0.004255164746647301
3385,32.48832264854399,,-0.004149996800332066,-0.004255897024246085
6934,32.503140076488,,-0.004150617768116504,-0.004257671722636122
5445,32.5110952194,,-0.004151238736286654,-0.004258624518180112
1699,32.511319577142,,-0.004151859704842407,-0.004258651389734676
1631,32.522293720629996,,-0.004152480673783649,-0.004259965774043059
6576,32.53218033912,,-0.004153101643110606,-0.00426114990437819
202,32.53986508808,,-0.004153722612823055,-0.004262070314563998
1468,32.54185849372,,-0.004154343582921219,-0.004262309066781546
3633,32.544503488768,,-0.004154964553404875,-0.004262625860524096
2387,32.546289747290004,,-0.004155585524274247,-0.004262839802520991
5199,32.555221812908,,-0.004156206495529225,-0.004263909605089417
6122,32.57021602452,,-0.004156827467169696,-0.004265705477038869
2772,32.58575421728,,-0.004157448439195886,-0.004267566502162761
2192,32.596702426667996,,-0.0041580694116075696,-0.004268877780317652
1848,32.59819193242001,,-0.004158690384404972,-0.004269056179933972
2461,32.600642259999994,,-0.0041593113575878705,-0.004269349658156217
7163,32.629942569011995,,-0.004159932331156488,-0.004272858985917261
5354,32.630683892408,,-0.0041605533051107145,-0.004272947774973119
6249,32.630967432576,,-0.004161174279450439,-0.0042729817348669385
4675,32.64309359106,,-0.004161795254175883,-0.0042744340971811135
2778,32.647697857618006,,-0.004162416229286826,-0.0042749855548618034
4385,32.649025704786,,-0.004163037204783491,-0.004275144592465371
4313,32.649521043384006,,-0.004163658180665655,-0.004275203919672207
1741,32.649972513412,,-0.004164279156933542,-0.004275257992695869
994,32.6517104928,,-0.004164900133587041,-0.004275466152251863
800,32.65556767531,,-0.00416552111062604,-0.004275928130917556
736,32.656039490004,,-0.004166142088050763,-0.0042759846406425234
6368,32.657850003198,,-0.004166763065860989,-0.004276201487646111
5456,32.65983650935,,-0.004167384044056939,-0.004276439413504977
5027,32.664796647008,,-0.004168005022638393,-0.004277033494228653
3069,32.66862489348,,-0.0041686260016055715,-0.0042774920071956945
4296,32.66977486716,,-0.004169246980958366,-0.0042776297407109976
6332,32.6746637142,,-0.004169867960696664,-0.004278215282884971
7464,32.687367534022,,-0.00417048894082069,-0.0042797368322841384
6976,32.691369882450005,,-0.004171109921330222,-0.004280216197619228
6255,32.699828725634,,-0.004171730902225481,-0.004281229321856237
3059,32.709093975180004,,-0.004172351883506247,-0.004282339030202025
2380,32.7119922536,,-0.004172972865172742,-0.004282686159951215
6383,32.721927568636005,,-0.004173593847224856,-0.004283876122721106
272,32.732120165492,,-0.0041742148296624775,-0.004285096900395813
4633,32.734941385894004,,-0.0041748358124858295,-0.004285434800827946
1992,32.745309152178,,-0.004175456795694689,-0.004286676558722907
774,32.750200042559996,,-0.004176077779289282,-0.0042872623456300255
485,32.751105549992,,-0.004176698763269495,-0.004287370799174582
4301,32.755848176746,,-0.004177319747635218,-0.004287938828396433
4263,32.764900054728,,-0.0041779407323866745,-0.0042890229810133495
1916,32.766038312688,,-0.004178561717523641,-0.004289159311324973
3838,32.76778845061,,-0.0041791827030463425,-0.004289368927120929
6442,32.79225199738801,,-0.004179803688954556,-0.0042922989509581
5854,32.793430176332,,-0.004180424675248504,-0.004292440062646511
4985,32.798988867854,,-0.004181045661928077,-0.0042931058327742334
7390,32.808514573691994,,-0.004181666648993163,-0.004294246736234573
43,32.809487999999995,-0.005314094823768765,,
1315,32.81776975752,,-0.004182287636443985,-0.0042953552389990955
1606,32.82410982002,,-0.004182908624280322,-0.004296114594722235
65,32.82590985004,,-0.004184150601109986,-0.004296330186145428
2988,32.82590985004,,-0.004184150601109986,-0.004296330186145428
3722,32.832742610098,,-0.004184771590103314,-0.00429714855275536
1583,32.840427214980004,,-0.004185392579482269,-0.0042980689456848
4170,32.843258026434,,-0.0041860135692467415,-0.0042984079948469684
6692,32.847798231638,,-0.004186634559396953,-0.004298951779834244
2794,32.848465828794005,,-0.004187255549932683,-0.004299031738623477
811,32.850112091376005,,-0.004187876540854153,-0.00429922891316449
7415,32.85640492419599,,-0.004188497532161143,-0.004299982612140898
1733,32.8569349767,,-0.004189118523853874,-0.0043000460970675025
4165,32.86259521242201,,-0.004189739515932236,-0.004300724029247165
5112,32.873820092799996,,-0.0041903605083961175,-0.0043020684445674515
6533,32.874233949844,,-0.004190981501245743,-0.00430211801264583
307,32.874871529106,,-0.0041916024944808885,-0.00430219437616142
547,32.877719332511994,,-0.00419222348810178,-0.004302535460466932
2452,32.89462394664,,-0.004192844482108191,-0.004304560143265494
4728,32.89636628404799,,-0.004193465476500349,-0.0043047688247859674
2404,32.899958781858004,,-0.004194086471278141,-0.00430519910189639
5801,32.91694961876801,,-0.0041947074664414555,-0.0043072341116851
584,32.921168190352,,-0.004195328461990518,-0.004307739374287128
4796,32.921850991392,,-0.004195949457925103,-0.004307821154060985
7447,32.936328654684004,,-0.004196570454245437,-0.004309555158493664
1744,32.938926099288004,,-0.0041971914509512966,-0.004309866257071255
4293,32.941792473408,,-0.0041978124480429035,-0.004310209565610039
2632,32.94687889685199,,-0.004198433445520149,-0.0043108187717105315
5362,32.947102339459995,,-0.0041990544433829205,-0.0043108455336585685
1478,32.97238849632,,-0.004199675441631442,-0.004313874082340515
4984,32.977012193482004,,-0.004200296440265492,-0.004314427867244375
3902,32.98121489179999,,-0.004200917439285292,-0.004314931228689218
4405,32.993005674580004,,-0.0042015384386907325,-0.004316343422714796
4439,32.993155093068005,,-0.004202159438481702,-0.004316361318718819
7364,32.99824339866,,-0.004202780438658424,-0.004316970750246089
6944,33.006800967488005,,-0.004203401439220676,-0.004317995698953724
1119,33.014080679874,,-0.004204022440168681,-0.004318867597497801
432,33.014553088704,,-0.004204643441502218,-0.00431892417838304
140,33.023019973904006,,-0.004205264443221508,-0.004319938265820473
3161,33.023082755999994,,-0.004205885445326443,-0.0043199457852958565
2784,33.026152396592,,-0.004206506447816909,-0.004320313439266385
2428,33.037617431772,,-0.004207127450693131,-0.004321686618171154
6453,33.039762198412,,-0.004207748453954887,-0.00432194349904936
1335,33.051250900512,,-0.004208369457602399,-0.004323319512565169
6046,33.051634943534,,-0.004208990461635445,-0.0043233655097878595
5165,33.054024510030004,,-0.004209611466054249,-0.004323651710593382
6458,33.05638930005401,,-0.0042102324708587005,-0.004323934943895696
5473,33.06211301445,,-0.004210853476048687,-0.004324620478980596
1525,33.064833595128,,-0.004211474481624434,-0.004324946325690798
5501,33.065988554694,,-0.0042120954875857165,-0.00432508465637073
3390,33.072469610405996,,-0.0042127164939327584,-0.00432586089899403
3546,33.074813744619995,,-0.004213337500665339,-0.004326141658329006
366,33.080333288604,,-0.004213958507783681,-0.004326802739716354
2525,33.084582304488,,-0.004214579515287672,-0.004327311648663107
5588,33.091428360064,,-0.004215200523177203,-0.004328131607690729
4945,33.093241158408006,,-0.004215821531452496,-0.004328348728389053
60,33.094634,-0.005414632701498842,,
1813,33.101528409320004,,-0.004216442540113329,-0.004329341300845415
6168,33.1016572458,,-0.004217063549159926,-0.004329356731721441
29,33.119553999999994,-0.005515180688110111,,
2698,33.12155454044,,-0.004217684558592063,-0.004331739850903605
6732,33.14085969152401,,-0.004218305568409965,-0.004334052048450821
5961,33.144579484268,,-0.004218926578613521,-0.004334497571804739
2911,33.145287117768,,-0.0042195475892026196,-0.004334582325787544
7297,33.146558926009995,,-0.004220168600177483,-0.004334734651552044
376,33.155853656416,,-0.004220789611537891,-0.004335847890850369
6789,33.16260727654,,-0.004221410623284064,-0.0043366567787900484
6959,33.184294944056,,-0.004222031635415783,-0.004339254332749462
5790,33.190281454769995,,-0.004222652647933269,-0.004339971343216206
1014,33.192229329904,,-0.004223273660836412,-0.004340204642198821
311,33.215717803080004,,-0.004223894674125101,-0.004343017880480619
1443,33.2162290442,,-0.0042245156877995585,-0.0043430791123486604
3919,33.233166879731996,,-0.0042251367018595635,-0.004345107774108511
6915,33.233870950896,,-0.004225757716305338,-0.004345192101426716
5099,33.23512477388,,-0.004226378731136772,-0.004345342273078605
1176,33.237545502348006,,-0.004226999746353754,-0.004345632206185155
3523,33.23852526489599,,-0.004227620761956509,-0.0043457495533403495
2474,33.242564211407995,,-0.004228241777944812,-0.00434623330206512
1838,33.244629521112,,-0.0042288627943188875,-0.004346480666305425
6339,33.24617167032,,-0.0042294838110785125,-0.00434666537108192
1359,33.24656432743,,-0.004230104828223912,-0.004346712400022676
3715,33.254374839620006,,-0.004230725845754974,-0.004347647872998239
1449,33.2549614798,,-0.004231346863671587,-0.004347718135488255
845,33.261927672864,,-0.004231967881973975,-0.004348552483504798
3955,33.26674275524,,-0.004232588900661916,-0.004349129190810066
3646,33.26697034496001,,-0.004233209919735633,-0.004349156449461919
7201,33.270471246762,,-0.004233830939194903,-0.004349575756025456
7094,33.274927402710006,,-0.00423445195903995,-0.004350109474348
5914,33.278481793632,,-0.004235072979270663,-0.004350535187357751
3993,33.2870460252,,-0.004235693999886931,-0.00435156093406852
6388,33.28754293568,,-0.004236315020888977,-0.004351620449541259
668,33.29953939635,,-0.004236936042276579,-0.00435305727781656
1783,33.319757692776,,-0.00423755706404996,-0.004355478843708569
2355,33.323949952662,,-0.004238178086208898,-0.004355980954931813
2034,33.32672598307201,,-0.004238799108753617,-0.00435631344291272
3309,33.32750069831601,,-0.004239420131684004,-0.004356406231344117
4725,33.332106013536006,,-0.00424004115499995,-0.004356957814624118
1898,33.340449463291996,,-0.004240662178701678,-0.004357957118073088
1518,33.355494067168,,-0.004241283202788964,-0.004359759025555168
1151,33.355664343496,,-0.004241904227262033,-0.004359779419723866
2199,33.357499648668,,-0.0042425252521206625,-0.004359999236087831
4765,33.370680830958,,-0.004243146277365076,-0.004361577959674491
4127,33.371525670574,,-0.004243767302995162,-0.004361679146973125
4166,33.378979092479995,,-0.004244388329010809,-0.004362571850882792
2057,33.382159706718,,-0.004245009355412241,-0.004362952796279581
3505,33.40847764935,,-0.004245630382199236,-0.004366104922991085
3820,33.412754072152,,-0.004246251409372017,-0.004366617114492234
7200,33.415192295736,,-0.004246872436930472,-0.004366909143006591
1719,33.41578570134,,-0.004247493464874492,-0.004366980215798309
1776,33.418134852870004,,-0.004248114493204299,-0.0043672615760623175
50,33.420362000000004,-0.005615738785635745,,
1023,33.43671119412001,,-0.0042487355219196716,-0.004369486483315704
4982,33.43733139167399,,-0.004249356551020832,-0.004369560765006475
685,33.438444916952,,-0.004249977580507559,-0.004369694133059663
6796,33.439699713014,,-0.004250598610380074,-0.004369844421258092
1958,33.442540911360005,,-0.004251219640638269,-0.004370184714468863
1334,33.445858729175995,,-0.00425184067128203,-0.004370582092877499
5377,33.4485045321,,-0.004252461702311582,-0.004370898983380178
5578,33.45112124691,,-0.004253082733726703,-0.004371212389969906
428,33.45617098615,,-0.004253703765527615,-0.004371817202366039
4426,33.45652878009,,-0.0042543247977140965,-0.004371860055709526
6217,33.456986034516,,-0.004254945830286371,-0.004371914821536411
4103,33.4602651424,,-0.004255566863244327,-0.004372307563617188
2974,33.4664584212,,-0.004256187896587853,-0.004373049338907539
2449,33.467229238626004,,-0.004256808930317174,-0.004373141660493316
841,33.467379392734,,-0.004257429964432066,-0.004373159644603293
2858,33.478453683472,,-0.004258050998932754,-0.004374486023649493
2983,33.481419273232,,-0.004258672033819014,-0.004374841215346223
6908,33.48893510578,,-0.0042592930690910705,-0.0043757413942418525
1726,33.49518135237,,-0.004259914104748812,-0.004376489513538193
5143,33.497837301204,,-0.004260535140792127,-0.004376807619226814
2604,33.505055973032,,-0.00426115617722124,-0.004377672206881282
1245,33.509494677158,,-0.0042617772140359274,-0.004378203834981383
2422,33.514013232104,,-0.004262398251236413,-0.004378745026895274
6528,33.51851308356,,-0.004263019288822476,-0.004379283978673177
2094,33.527525665568,,-0.004263640326794337,-0.004380363424771386
630,33.548020314318,,-0.004264261365151887,-0.0043828180896618414
6570,33.554180373728,,-0.004264882403895015,-0.004383555886232121
3506,33.578144410206,,-0.004265503443023943,-0.004386426083213472
557,33.580031598064004,,-0.00426612448253845,-0.004386652113619421
5304,33.593671596338,,-0.004266745522438758,-0.004388285790062352
117,33.603649009920005,,-0.004267366562724645,-0.004389480795017843
2253,33.604252721746,,-0.004267987603396336,-0.004389553102196233
2114,33.611485218432,,-0.004268608644453718,-0.004390419345667982
5898,33.61211079675599,,-0.004269229685896682,-0.0043904942718190395
4401,33.615264810064,,-0.004269850727725449,-0.004390872031195432
4136,33.61985712288,,-0.004270471769939797,-0.004391422057164305
7414,33.620949924408,,-0.004271092812539952,-0.004391552943112912
1921,33.62671645575,,-0.004271713855525799,-0.004392243606426911
1363,33.63640743630601,,-0.004272334898897231,-0.004393404305008042
1024,33.644430380974,,-0.0042729559426544685,-0.004394365221237191
5611,33.646995394978006,,-0.004273576986797291,-0.0043946724355688905
3259,33.650313427191996,,-0.00427419803132592,-0.004395069839656193
1764,33.653094239646,,-0.004274819076240135,-0.004395402900387365
1400,33.654880770560005,,-0.004275440121540158,-0.004395616875008926
2457,33.656523528594,,-0.004276061167225878,-0.004395813629806666
3261,33.667153508628,,-0.004276682213297186,-0.004397086793308709
5192,33.6732025553,,-0.004277303259754303,-0.0043978112937706395
6440,33.683625216384,,-0.004277924306597007,-0.0043990596264715355
2341,33.688207486632,,-0.004278545353825523,-0.0043996084496318415
4022,33.68877834656,,-0.004279166401439626,-0.004399676822105052
2539,33.689778685704,,-0.004279787449439542,-0.004399796633740044
1083,33.690932503192,,-0.004280408497825159,-0.004399934827632135
420,33.691560115262,,-0.004281029546596366,-0.004400009997367018
7011,33.692936420052,,-0.0042816505957533856,-0.004400174838789176
288,33.70366310872,,-0.004282271645295996,-0.004401459585182507
1863,33.706532265706,,-0.0042828926952244205,-0.004401803227027979
2437,33.709523251309996,,-0.0042835137455384375,-0.0044021614604107286
5181,33.710684564532,,-0.004284134796238269,-0.004402300552074492
2269,33.720501964548,,-0.004284755847323805,-0.004403476392042709
5682,33.743856009688,,-0.004285376898794934,-0.004406273529742141
4926,33.76264484114999,,-0.00428599795065188,-0.0044085238871639735
4118,33.771180420968,,-0.00428661900289442,-0.004409546202225554
5826,33.782991064424,,-0.004287240055522778,-0.004410960774984461
2901,33.786960400772,,-0.00428786110853673,-0.004411436186429209
6210,33.793933308119996,,-0.004288482161936502,-0.004412271338622364
4784,33.820049666045996,,-0.004289103215721981,-0.004415399321328947
2087,33.825985277616,,-0.004289724269893056,-0.004416110235553532
5070,33.82703830272,,-0.004290345324449951,-0.004416236357439449
1993,33.83989802992001,,-0.004290966379392445,-0.004417776580023586
403,33.8407171443,,-0.004291587434720758,-0.004417874686184582
784,33.84575998191,,-0.004292208490434671,-0.0044184786719654815
2735,33.864825441663996,,-0.004292829546534405,-0.004420762161438727
7404,33.867449928636,,-0.00429345060301985,-0.004421076498908191
5940,33.87669262559999,,-0.004294071659890895,-0.004422183506108333
2786,33.880144767444,,-0.004294692717147764,-0.004422596972642193
1675,33.885349943087995,,-0.004295313774790234,-0.004423220401814258
6847,33.89005352400601,,-0.004295934832818527,-0.0044237837544766866
5767,33.890849497728006,,-0.0042965558912325345,-0.0044238790890575785
4002,33.894802253026,,-0.004297176950032144,-0.004424352514573132
2236,33.896698820543996,,-0.004297798009217579,-0.0044245796683904815
3760,33.900843069164,,-0.0042984190687886175,-0.004425076029255647
2239,33.911230473295994,,-0.004299040128745482,-0.004426320139195603
5536,33.915779460696,,-0.004299661189087952,-0.0044268649760354105
275,33.935062719360005,,-0.004300282249816248,-0.004429174551505255
6557,33.937644973866,,-0.0043009033109302625,-0.004429483830749384
6042,33.942792629996,,-0.004301524372429881,-0.004430100370750853
2917,33.946994589864,,-0.00430214543431533,-0.0044306036437507905
360,33.954679535156,,-0.004302766496586385,-0.004431524077451482
2047,33.958103508658,,-0.00430338755924327,-0.004431934170234419
2884,33.958859050688,,-0.004304008622285763,-0.004432024662270507
5175,33.969561281577995,,-0.004304629685714086,-0.004433306479330934
5631,33.972241847528,,-0.004305250749528131,-0.004433627533436534
997,33.977670552798,,-0.004305871813727783,-0.0044342777349788715
1790,33.983425487448,,-0.004306492878313268,-0.004434967009345294
3943,33.99091091436,,-0.004307113943284363,-0.004435863546527028
4932,33.99290936418,,-0.004307735008641292,-0.004436102902891137
2939,34.00643508052,,-0.004308356074383832,-0.004437722891670794
5894,34.013535552504,,-0.0043089771405122055,-0.00443857332240993
3126,34.022946171079994,,-0.004309598207026303,-0.004439700441752043
1825,34.027504866137996,,-0.004310219273926013,-0.004440246441287906
5515,34.032220631484,,-0.004310840341211558,-0.0044408112532916474
213,34.042532574236,,-0.004311461408882717,-0.004442046325145499
2824,34.04269028732399,,-0.004312082476939713,-0.004442065214602185
2550,34.05658456878,,-0.004312703545382322,-0.004443729346800018
1794,34.06088139104,,-0.00431332461421077,-0.004444243981564965
4967,34.063936770724,,-0.004313945683424944,-0.004444609927492061
3768,34.089944843934,,-0.004314566753024734,-0.00444772494082826
3412,34.092427865981996,,-0.004315187823010364,-0.0044480223349001365
6308,34.101149821372,,-0.004315808893381609,-0.004449066972353215
2612,34.102678773107996,,-0.004316429964138695,-0.004449250096455089
2610,34.11095838403,,-0.004317051035281399,-0.004450241753862091
6495,34.120781148864,,-0.004317672106809944,-0.004451418236380007
6912,34.12105236254,,-0.0043182931787242185,-0.0044514507199173645
6899,34.121314476322,,-0.004318914251024113,-0.004451482113551178
2215,34.13789833402,,-0.004319535323709849,-0.004453468379026431
3654,34.150349112263996,,-0.0043201563967812055,-0.00445495962137887
7295,34.151040496032,,-0.004320777470238406,-0.004455042429114775
188,34.152039515568,,-0.004321398544081338,-0.0044551620826989765
3790,34.160293533419996,,-0.004322019618309892,-0.004456150674797999
3839,34.160981039682,,-0.004322640692924291,-0.004456233018121073
4976,34.166339429508,,-0.004323261767924313,-0.004456874797911284
3461,34.17090737501999,,-0.00432388284331018,-0.0044574219053834145
3611,34.182278190287995,,-0.0043245039190816705,-0.004458783799473656
3853,34.190871300432,,-0.004325124995239007,-0.004459813005000796
7433,34.198308175015995,,-0.00432574607178208,-0.004460703727020906
1739,34.20237857694,,-0.004326367148710779,-0.004461191243192311
1392,34.212203062592,,-0.0043269882260253256,-0.004462367931814347
