,time,survival_unbiased,survival_biased
9363,7097.6893614,,-0.11913896806751931
7124,7097.763910000001,-1.246532418744732,
7125,7101.563446,-1.2468803053372126,
7126,7105.53485,-1.247228312996893,
7127,7107.407303999999,-1.247576441808068,
7128,7113.610658,-1.2479246918551188,
7129,7113.779754,-1.248273063222516,
7130,7119.893762,-1.248621555994818,
7131,7120.370082,-1.2489701702566718,
7132,7120.90201,-1.249318906092813,
7133,7122.315904,-1.2496677635880655,
7134,7122.7440480000005,-1.2500167428273428,
9364,7123.008921799999,,-0.11925204546912115
7135,7123.237642,-1.2503658438956466,
7136,7123.89808,-1.2507150668780678,
7137,7124.27991,-1.2510644118597865,
7138,7125.54162,-1.2514138789260725,
7139,7127.506538,-1.2517634681622845,
7140,7133.308726,-1.252113179653871,
7141,7133.362458,-1.2524630134863701,
9365,7137.311339340001,,-0.11936513565866777
7142,7139.818327999999,-1.2528129697454096,
7143,7140.448265999999,-1.2531630485167076,
9366,7141.138794368,,-0.11947823863905191
7144,7143.8994840000005,-1.2535132498860722,
7145,7144.501816,-1.253863573939401,
7146,7146.022752000001,-1.2542140207626828,
7147,7147.222352,-1.2545645904419962,
7148,7147.455349999999,-1.2549152830635106,
7149,7148.404264000001,-1.2552660987134867,
7150,7150.950934,-1.2556170374782745,
9367,7151.405936339999,,-0.11959135441316711
7151,7151.939696,-1.2559680994443163,
7152,7152.114957999999,-1.2563192846981452,
7153,7153.378778,-1.256670593326385,
7154,7155.718768,-1.2570220254157516,
7155,7157.758882,-1.2573735810530513,
7156,7158.5033140000005,-1.257725260325183,
9368,7160.258950026,,-0.1197044829839083
7157,7164.677114,-1.2580770633191367,
9369,7167.170251388,,-0.11981762435417102
7158,7175.52775,-1.2584289901219947,
9370,7176.1499884800005,,-0.1199307785268519
9371,7177.369900734,,-0.12004394550484844
7159,7178.125432,-1.2587810408209312,
7160,7179.814338,-1.2591332155032116,
7161,7180.527938,-1.2594855142561947,
7162,7182.016014000001,-1.2598379371673314,
9372,7182.502559694,,-0.1201571252910595
7163,7183.955462,-1.2601904843241647,
7164,7186.308578,-1.2605431558143305,
7165,7187.5629500000005,-1.2608959517255571,
7166,7189.820432,-1.2612488721456663,
7167,7194.300064,-1.2616019171625723,
7168,7194.831056,-1.261955086864283,
7169,7197.58774,-1.2623083813388996,
7170,7199.0494340000005,-1.2626618006746155,
7171,7208.603224,-1.2630153449597195,
7172,7210.351414,-1.2633690142825924,
7173,7211.207719999999,-1.26372280873171,
7174,7212.118954,-1.2640767283956416,
7175,7212.93453,-1.2644307733630502,
7176,7216.947316,-1.2647849437226935,
7177,7218.698698,-1.2651392395634233,
9373,7218.7839224,,-0.12027031788838452
7178,7219.869096,-1.2654936609741865,
9374,7220.57007329,,-0.12038352329972399
7179,7221.109922000001,-1.2658482080440236,
7180,7221.5558,-1.2662028808620702,
7181,7230.3473380000005,-1.2665576795175573,
7182,7230.469160000001,-1.2669126040998102,
7183,7233.678064000001,-1.2672676546982498,
7184,7235.530076,-1.267622831402392,
9375,7237.001301334,,-0.12049674152797969
9376,7237.283766468001,,-0.12060997257605405
9377,7253.105607269999,,-0.1207232164468506
7185,7254.226738,-1.2679781343018484,
7186,7257.7699299999995,-1.268333563486326,
7187,7259.082346,-1.268689119045627,
7188,7259.395148,-1.269044801069651,
7189,7261.876606,-1.2694006096483912,
7190,7262.615788,-1.2697565448719392,
7191,7267.778764000001,-1.270112606830481,
7192,7270.683574,-1.2704687956143002,
7193,7273.001298,-1.2708251113137765,
7194,7275.522206000001,-1.271181554019386,
7195,7279.8624819999995,-1.271538123821702,
7196,7283.4203959999995,-1.2718948208113945,
7197,7284.233026,-1.2722516450792305,
7198,7286.391976,-1.272608596716074,
7199,7290.152690000001,-1.2729656758128873,
7200,7293.066596,-1.2733228824607292,
9378,7300.935112408,,-0.12083647314327375
7201,7301.353182,-1.2736802167507564,
7202,7301.682032,-1.274037678774223,
7203,7302.131202,-1.2743952686224818,
7204,7304.84443,-1.274752986386983,
7205,7305.806672000001,-1.2751108321592757,
7206,7306.130553999999,-1.275468806031006,
7207,7306.40675,-1.2758269080939197,
7208,7310.321145999999,-1.2761851384398606,
7209,7312.4188619999995,-1.2765434971607714,
7210,7314.828485999999,-1.276901984348694,
7211,7315.409922,-1.2772606000957683,
7212,7318.9907539999995,-1.2776193444942345,
7213,7320.674394000001,-1.2779782176364316,
7214,7324.601452,-1.2783372196147982,
7215,7338.4719079999995,-1.2786963505218725,
7216,7340.362866,-1.279055610450292,
9379,7341.9491696879995,,-0.12094974266822922
7217,7344.10224,-1.2794149994927946,
7218,7344.716482,-1.2797745177422177,
9380,7345.00407492,,-0.12106302502462342
7219,7346.24026,-1.2801341652915,
7220,7346.63883,-1.2804939422336792,
7221,7347.662867999999,-1.2808538486618937,
7222,7351.38102,-1.2812138846693832,
7223,7351.62665,-1.2815740503494875,
7224,7352.152926,-1.2819343457956478,
7225,7352.953178000001,-1.2822947711014059,
7226,7354.69987,-1.2826553263604046,
7227,7356.878519999999,-1.2830160116663887,
7228,7358.870194,-1.2833768271132042,
7229,7359.258388,-1.2837377727947983,
7230,7365.258803999999,-1.284098848805221,
7231,7365.41638,-1.2844600552386225,
7232,7365.665336,-1.2848213921892566,
9381,7365.7694117,,-0.1211763202153638
7233,7366.612946,-1.2851828597514792,
7234,7369.144682,-1.2855444580197473,
7235,7370.923207999999,-1.2859061870886221,
7236,7371.322803999999,-1.286268047052766,
7237,7372.731272,-1.286630038006945,
7238,7377.867062,-1.2869921600460281,
9382,7378.7848976800005,,-0.1212896282433587
7239,7378.928328,-1.2873544132649868,
7240,7379.668213999999,-1.2877167977588966,
7241,7381.352474,-1.2880793136229356,
7242,7381.60879,-1.2884419609523858,
7243,7387.298457999999,-1.2888047398426334,
7244,7391.186532,-1.2891676503891676,
7245,7393.082214,-1.2895306926875825,
9383,7394.125844699999,,-0.12140294911151786
7246,7394.24809,-1.2898938668335753,
7247,7394.62448,-1.2902571729229484,
7248,7399.241898,-1.290620611051608,
7249,7400.25758,-1.2909841813155656,
7250,7400.893518,-1.291347883810937,
7251,7401.467222,-1.2917117186339426,
7252,7402.898932,-1.2920756858809088,
7253,7405.97463,-1.2924397856482663,
7254,7409.933166,-1.2928040180325515,
7255,7412.13636,-1.2931683831304068,
7256,7412.783718000001,-1.2935328810385793,
7257,7413.717934,-1.2938975118539229,
7258,7414.65441,-1.2942622756733968,
7259,7416.331996,-1.2946271725940666,
7260,7418.205698,-1.2949922027131044,
7261,7418.231336,-1.2953573661277884,
7262,7418.400956,-1.2957226629355036,
7263,7419.660559999999,-1.2960880932337415,
7264,7420.191372,-1.296453657120101,
7265,7421.664926,-1.296819354692288,
9384,7422.2618817600005,,-0.12151628282275156
7266,7427.43992,-1.2971851860481147,
7267,7428.705142,-1.297551151285502,
7268,7428.818752,-1.2979172505024776,
7269,7429.127154,-1.2982834837971773,
7270,7431.315753999999,-1.2986498512678444,
9385,7432.72903576,,-0.12162962937997128
7271,7434.051571999999,-1.29901635301283,
7272,7435.6013459999995,-1.2993829891305941,
7273,7436.4682999999995,-1.2997497597197047,
9386,7437.908492154001,,-0.12174298878608929
7274,7438.636372000001,-1.3001166648788383,
7275,7442.6890140000005,-1.3004837047067799,
7276,7444.922296,-1.3008508793024232,
7277,7445.038842,-1.3012181887647714,
7278,7445.948490000001,-1.3015856331929363,
9387,7450.383577578001,,-0.12185636104401927
7279,7451.243238,-1.3019532126861397,
7280,7455.665838000001,-1.3023209273437122,
7281,7457.236774,-1.3026887772650937,
9388,7462.761838806,,-0.12196974615667551
7282,7467.065354,-1.303056762549835,
7283,7468.017348,-1.3034248832975959,
7284,7468.723098,-1.3037931396081468,
7285,7471.928532,-1.3041615315813684,
7286,7475.688704,-1.304530059317251,
7287,7478.387984,-1.3048987229158966,
7288,7482.64216,-1.3052675224775172,
7289,7486.525146,-1.305636458102436,
7290,7486.921454,-1.3060055298910878,
7291,7487.026902,-1.3063747379440172,
7292,7487.99866,-1.3067440823618814,
7293,7491.817728,-1.3071135632454494,
7294,7492.7954740000005,-1.3074831806956007,
7295,7493.670008,-1.307852934813328,
7296,7494.433508,-1.3082228256997352,
7297,7496.160228,-1.3085928534560385,
7298,7496.296706,-1.3089630181835672,
7299,7499.879645999999,-1.3093333199837622,
7300,7501.570292,-1.3097037589581781,
7301,7502.251196,-1.3100743352084816,
7302,7504.0947479999995,-1.3104450488364527,
7303,7506.696132,-1.310815899943985,
7304,7508.174583999999,-1.311186888633085,
7305,7515.93139,-1.3115580150058734,
7306,7516.406402,-1.3119292791645838,
7307,7517.807058,-1.3123006812115643,
7308,7518.098704,-1.312672221249277,
9389,7518.499978464,,-0.1220831441269734
7309,7519.306944,-1.313043899380298,
7310,7520.2575719999995,-1.313415715707318,
7311,7525.7033519999995,-1.3137876703331426,
7312,7526.430688,-1.3141597633606916,
9390,7526.922708888,,-0.12219655495782919
7313,7527.015788,-1.3145319948929999,
7314,7527.6070199999995,-1.3149043650332175,
7315,7531.912308,-1.3152768738846101,
7316,7535.781078,-1.3156495215505586,
9391,7537.23015556,,-0.12230997865216055
7317,7539.998799999999,-1.316022308134559,
9392,7540.26684875,,-0.1224234152128857
9393,7540.442908782001,,-0.1225368646429239
9394,7541.733242484,,-0.12265032694519577
7318,7542.554612,-1.3163952337402234,
7319,7543.335878,-1.3167682984712803,
7320,7543.627594,-1.3171415024315738,
7321,7546.1075,-1.317514845725065,
7322,7548.317736,-1.3178883284558303,
9395,7548.9748353,,-0.12276380212262253
7323,7553.6276880000005,-1.3182619507280637,
7324,7553.971766,-1.3186357126460757,
9396,7560.7707013399995,,-0.12287729017812654
7325,7560.794833999999,-1.3190096143142942,
7326,7561.447053999999,-1.3193836558372638,
9397,7562.540125008,,-0.12299079111463103
7327,7563.079832,-1.3197578373196464,
7328,7565.482228,-1.3201321588662218,
9398,7566.926209691998,,-0.12310430493506057
9399,7567.10380377,,-0.12321783164234039
7329,7569.06892,-1.3205066205818874,
9400,7569.516610488,,-0.12333137123939683
7330,7570.63307,-1.3208812225716584,
7331,7572.91151,-1.3212559649406685,
7332,7573.958888,-1.3216308477941685,
7333,7578.224512,-1.3220058712375287,
9401,7584.680163839999,,-0.12344492372915708
7334,7587.294,-1.3223810353762377,
7335,7589.301708,-1.3227563403159028,
7336,7592.73253,-1.3231317861622505,
7337,7593.1302479999995,-1.3235073730211258,
7338,7593.571814,-1.3238831009984935,
7339,7594.865698,-1.324258970200438,
7340,7594.983372000001,-1.3246349807331628,
7341,7596.282974000001,-1.325011132702992,
7342,7596.348776,-1.3253874262163692,
7343,7597.414844,-1.3257638613798581,
7344,7599.798806,-1.3261404383001434,
7345,7602.36028,-1.3265171570840297,
7346,7603.399902,-1.3268940178384432,
7347,7605.809596,-1.3272710206704297,
7348,7611.2113899999995,-1.327648165687157,
9402,7614.083875613999,,-0.12355848911454974
7349,7617.435652,-1.3280254529959148,
9403,7617.892914522,,-0.123672067398504
7350,7617.949742,-1.3284028827041128,
7351,7619.025976,-1.3287804549192839,
9404,7625.38025904,,-0.1237856585839502
7352,7626.223986,-1.3291581697490815,
7353,7629.0961019999995,-1.3295360273012817,
7354,7629.813448,-1.3299140276837829,
7355,7630.552275999999,-1.3302921710046056,
9405,7631.72672796,,-0.12389926267381951
7356,7631.769888000001,-1.3306704573718935,
7357,7635.138034,-1.331048886893912,
7358,7635.640644,-1.3314274596790505,
7359,7636.055179999999,-1.3318061758358208,
7360,7636.238268,-1.3321850354728586,
7361,7641.320162,-1.3325640386989228,
7362,7641.818072,-1.332943185622896,
7363,7644.713388,-1.3333224763537848,
7364,7646.511854,-1.33370191100072,
7365,7654.2967960000005,-1.3340814896729563,
7366,7654.444698,-1.3344612124798734,
7367,7657.0926660000005,-1.3348410795309749,
7368,7658.113182,-1.33522109093589,
7369,7659.076368,-1.3356012468043723,
7370,7659.72829,-1.3359815472463015,
7371,7660.090536000001,-1.3363619923716816,
7372,7660.298957999999,-1.336742582290643,
7373,7663.126402,-1.3371233171134411,
7374,7663.877624,-1.3375041969504584,
7375,7666.457142,-1.3378852219122028,
7376,7668.060530000001,-1.338266392109309,
7377,7670.740976,-1.3386477076525376,
7378,7672.81119,-1.3390291686527762,
7379,7676.183226,-1.33941077522104,
9406,7677.543744684,,-0.12401287967104453
7380,7684.034917999999,-1.3397925274684708,
9407,7684.919147712,,-0.12412650957855846
7381,7687.582956,-1.3401744255063375,
9408,7689.060829024,,-0.12424015239929548
7382,7692.540395999999,-1.3405564694460368,
7383,7692.691174,-1.3409386593990933,
7384,7692.709184,-1.3413209954771594,
7385,7693.890352,-1.3417034777920154,
7386,7698.838312,-1.3420861064555702,
7387,7703.10154,-1.342468881579861,
7388,7703.837354,-1.3428518032770538,
7389,7703.847186,-1.3432348716594436,
9409,7703.854731776,,-0.12435380813619117
7390,7704.186246,-1.3436180868394543,
7391,7704.541824,-1.3440014489296392,
7392,7706.318574,-1.344384958042681,
7393,7706.885093999999,-1.3447686142913922,
7394,7706.920802000001,-1.3451524177887153,
7395,7708.347728,-1.3455363686477229,
7396,7710.91764,-1.3459204669816174,
7397,7714.529164,-1.3463047129037322,
7398,7714.676086,-1.3466891065275313,
7399,7714.704658,-1.3470736479666092,
7400,7716.639482,-1.3474583373346924,
7401,7718.002968000001,-1.3478431747456379,
7402,7721.723336,-1.3482281603134343,
9410,7724.760832536001,,-0.12446747679218173
7403,7726.229376,-1.348613294152202,
7404,7727.0034160000005,-1.3489985763761936,
7405,7728.2846979999995,-1.3493840070997933,
7406,7728.8502340000005,-1.3497695864375183,
7407,7730.68089,-1.3501553145040175,
7408,7731.238046,-1.3505411914140728,
9411,7733.4714133200005,,-0.1245811583702045
7409,7736.692764,-1.3509272172825992,
7410,7738.058666,-1.351313392224645,
7411,7738.493664,-1.3516997163553917,
7412,7738.65939,-1.3520861897901537,
7413,7739.362506,-1.35247281264438,
7414,7740.4581579999995,-1.3528595850336531,
7415,7740.637562,-1.35324650707369,
7416,7742.386296,-1.3536335788803422,
7417,7744.3213399999995,-1.3540208005695948,
7418,7747.940570000001,-1.354408172257569,
7419,7750.636012,-1.3547956940605195,
7420,7750.819646,-1.3551833660948378,
7421,7751.7713619999995,-1.35557118847705,
7422,7754.006232,-1.3559591613238176,
7423,7754.65781,-1.3563472847519384,
7424,7755.04518,-1.356735558878346,
7425,7756.880972,-1.3571239838201106,
7426,7757.071612,-1.3575125596944386,
7427,7761.497818,-1.3579012866186726,
7428,7761.66586,-1.3582901647102932,
9412,7762.645259991999,,-0.12469485287319766
7429,7766.29025,-1.3586791940869172,
7430,7769.564122000001,-1.359068374866299,
7431,7776.746352,-1.359457707166331,
7432,7779.231108,-1.3598471911050423,
7433,7779.380166,-1.3602368268006009,
7434,7779.526762,-1.3606266143713126,
9413,7780.070878215999,,-0.12480856030410081
7435,7783.127226,-1.3610165539356218,
9414,7783.317662392,,-0.12492228066585415
9415,7783.938426113999,,-0.12503601396139902
7436,7784.22859,-1.3614066456121117,
7437,7789.61472,-1.3617968895195032,
7438,7792.652528,-1.3621872857766575,
7439,7793.397302,-1.3625778345025745,
7440,7794.235832,-1.3629685358163939,
7441,7796.683849999999,-1.3633593898373946,
7442,7797.560582,-1.363750396684996,
7443,7798.786156,-1.3641415564787573,
7444,7798.914424,-1.3645328693383778,
9416,7806.272477490001,,-0.12514976019367763
9417,7807.861732684,,-0.12526351936563357
7445,7808.025018,-1.364924335383698,
7446,7808.7111239999995,-1.3653159547346987,
7447,7808.804735999999,-1.3657077275115022,
7448,7814.913732,-1.3660996538343713,
7449,7815.4457139999995,-1.3664917338237108,
7450,7815.705276,-1.366883967600067,
7451,7816.4223600000005,-1.3672763552841285,
7452,7816.497026,-1.3676688969967257,
9418,7818.016027680001,,-0.12537729148021107
7453,7822.2184179999995,-1.3680615928588309,
7454,7822.316786,-1.3684544429915595,
7455,7824.400416,-1.3688474475161698,
7456,7827.0536759999995,-1.369240606554063,
7457,7833.324824,-1.3696339202267833,
7458,7833.449472,-1.3700273886560186,
7459,7833.812105999999,-1.3704210119636004,
7460,7843.1518080000005,-1.3708147902715042,
7461,7843.809064,-1.3712087237018495,
7462,7843.978088000001,-1.3716028123769008,
7463,7844.714866,-1.3719970564190662,
9419,7847.424110858,,-0.1254910765403555
7464,7847.958386,-1.3723914559508992,
7465,7849.5449340000005,-1.3727860110950982,
7466,7852.88268,-1.3731807219745074,
7467,7856.454676,-1.373575588712116,
7468,7858.492642,-1.3739706114310586,
7469,7859.167232,-1.3743657902546167,
7470,7859.42645,-1.3747611253062175,
9420,7860.052890324,,-0.12560487454901306
7471,7860.264324,-1.3751566167094345,
9421,7861.487609051999,,-0.12571868550913137
7472,7866.697546,-1.3755522645879885,
7473,7867.540386,-1.3759480690657464,
7474,7868.1203940000005,-1.3763440302667225,
7475,7875.302226,-1.376740148315079,
7476,7876.877888,-1.3771364233351249,
9422,7877.17908442,,-0.12583250942365873
7477,7881.2008940000005,-1.377532855451318,
7478,7883.110206,-1.3779294447882628,
7479,7883.301974,-1.3783261914707137,
9423,7883.921046539999,,-0.12594634629554446
7480,7886.024188,-1.3787230956235725,
7481,7889.024179999999,-1.37912015737189,
7482,7889.214796,-1.3795173768408668,
7483,7891.012006,-1.3799147541558516,
7484,7892.752594,-1.3803122894423432,
7485,7893.366524,-1.38070998282599,
7486,7895.362806,-1.3811078344325904,
9424,7899.208371715999,,-0.12606019612773883
7487,7899.524838,-1.3815058443880934,
7488,7901.72516,-1.3819040128185978,
7489,7902.534218000001,-1.3823023398503531,
7490,7907.464741999999,-1.3827008256097604,
7491,7909.804604,-1.3830994702233712,
7492,7915.408886,-1.3834982738178894,
7493,7919.103834,-1.3838972365201692,
7494,7919.994794,-1.3842963584572174,
7495,7920.989696000001,-1.3846956397561936,
7496,7922.339252000001,-1.3850950805444084,
7497,7925.894112,-1.3854946809493263,
9425,7927.150598639999,,-0.1261740589231935
7498,7928.1882479999995,-1.3858944410985636,
7499,7928.379892,-1.3862943611198906,
7500,7929.52463,-1.3866944411412303,
7501,7932.864376,-1.3870946812906597,
7502,7933.218154,-1.3874950816964096,
9426,7934.3803302,,-0.12628793468486077
7503,7937.756726,-1.3878956424868645,
7504,7938.372732,-1.3882963637905636,
7505,7943.465662,-1.388697245736201,
7506,7943.533012,-1.3890982884526248,
7507,7949.3014299999995,-1.3894994920688388,
9427,7950.374557956,,-0.12640182341569386
7508,7952.218786,-1.3899008567140023,
7509,7954.425066,-1.3903023825174294,
7510,7956.41526,-1.3907040696085906,
9428,7963.469659683999,,-0.1265157251186475
7511,7963.472322,-1.3911059181171126,
7512,7968.946046,-1.391507928172778,
7513,7970.277962,-1.3919100999055263,
7514,7973.721864,-1.3923124334454535,
7515,7979.0271299999995,-1.3927149289228133,
7516,7979.99202,-1.393117586468016,
7517,7984.945334,-1.3935204062116302,
7518,7985.159512,-1.3939233882843818,
7519,7988.144656,-1.3943265328171548,
7520,7988.211474000001,-1.3947298399409922,
9429,7988.56882528,,-0.12662963979667696
7521,7990.305016,-1.395133309787095,
7522,7997.038528,-1.3955369424868231,
7523,7998.015814,-1.395940738171696,
7524,8002.502102,-1.396344696973392,
7525,8008.9061440000005,-1.3967488190237494,
7526,8012.373558,-1.3971531044547665,
7527,8012.65475,-1.3975575533986013,
7528,8014.012144,-1.3979621659875727,
7529,8014.594303999999,-1.3983669423541598,
7530,8016.001172,-1.3987718826310032,
7531,8016.30991,-1.3991769869509043,
7532,8016.446910000001,-1.399582255446826,
7533,8016.659808,-1.399987688251893,
9430,8018.060640062,,-0.1267435674527387
7534,8023.40046,-1.4003932854993921,
7535,8023.81962,-1.4007990473227723,
7536,8024.540161999999,-1.4012049738556447,
7537,8025.936466,-1.401611065231784,
7538,8029.307746,-1.4020173215851268,
7539,8030.467167999999,-1.4024237430497741,
7540,8031.098344,-1.40283032975999,
7541,8033.879216,-1.4032370818502027,
7542,8038.106884,-1.4036439994550036,
7543,8040.362032,-1.4040510827091495,
7544,8042.201094,-1.4044583317475619,
9431,8042.712664626,,-0.12685750808979004
9432,8048.9830104719995,,-0.12697146171078968
7545,8050.01225,-1.4048657467053258,
7546,8050.338494,-1.4052733277176934,
9433,8050.470233416,,-0.12708542831869699
7547,8050.895654,-1.4056810749200808,
7548,8055.02192,-1.40608898844807,
7549,8056.317314,-1.40649706843741,
7550,8060.872738,-1.406905315024015,
7551,8067.914916000001,-1.407313728343966,
7552,8071.279648,-1.407722308533511,
7553,8074.482578,-1.408131055729065,
7554,8074.493336,-1.4085399700672103,
9434,8077.7855994540005,,-0.12719940791647244
7555,8078.3838,-1.4089490516846968,
7556,8080.463244,-1.4093583007184423,
7557,8080.5202659999995,-1.4097677173055327,
7558,8081.24945,-1.4101773015832226,
9435,8081.28658496,,-0.1273134005070774
7559,8082.267784,-1.410587053688935,
7560,8088.329278,-1.4109969737602623,
7561,8088.58372,-1.411407061934966,
7562,8090.280598,-1.4118173183509763,
7563,8092.503556,-1.412227743146395,
7564,8093.06755,-1.4126383364594925,
7565,8094.623815999999,-1.41304909842871,
9436,8095.460767576001,,-0.12742740609347464
7566,8101.24474,-1.41346002919266,
7567,8107.510116,-1.4138711288901251,
7568,8107.712860000001,-1.4142823976600594,
7569,8108.0331160000005,-1.4146938356415886,
7570,8109.50651,-1.4151054429740102,
7571,8109.996048,-1.4155172197967938,
7572,8110.106696000001,-1.4159291662495812,
7573,8111.395326000001,-1.4163412824721873,
7574,8115.186798000001,-1.4167535686045991,
7575,8117.420856,-1.4171660247869775,
7576,8118.809480000001,-1.417578651159657,
7577,8125.795508,-1.417991447863145,
7578,8126.980030000001,-1.4184044150381243,
7579,8127.702066,-1.4188175528254507,
7580,8128.42829,-1.4192308613661555,
7581,8128.726038,-1.419644340801445,
7582,8130.492846,-1.4200579912726998,
7583,8135.641213999999,-1.4204718129214773,
9437,8141.275623956,,-0.12754142467862756
7584,8142.789642,-1.4208858058895097,
7585,8142.994855999999,-1.421299970318706,
9438,8143.24479732,,-0.12765545626550068
7586,8143.273114,-1.4217143063511513,
7587,8148.794440000001,-1.4221288141291069,
7588,8149.27816,-1.4225434937950117,
9439,8150.065070616,,-0.12776950085705946
7589,8153.595388000001,-1.4229583454914823,
7590,8155.414368,-1.4233733693613115,
7591,8158.427860000001,-1.4237885655474714,
7592,8160.701392,-1.424203934193111,
7593,8166.553398,-1.4246194754415586,
7594,8168.765874,-1.4250351894363213,
7595,8176.4248959999995,-1.4254510763210846,
7596,8178.881956,-1.425867136239714,
7597,8181.490644,-1.4262833693362538,
7598,8185.778958,-1.4266997757549293,
7599,8186.264346,-1.4271163556401456,
7600,8187.102344,-1.427533109136488,
7601,8188.48306,-1.427950036388723,
7602,8190.86543,-1.4283671375417983,
7603,8195.79171,-1.4287844127408427,
9440,8199.818278344,,-0.12788355845627067
7604,8200.727413999999,-1.429201862131167,
7605,8200.810066,-1.4296194858582643,
7606,8201.26834,-1.4300372840678093,
9441,8202.622404583999,,-0.12799762906610182
7607,8205.529884,-1.4304552569056603,
7608,8206.77858,-1.430873404517858,
7609,8207.74027,-1.4312917270506265,
7610,8208.83532,-1.4317102246503732,
7611,8209.169028,-1.4321288974636899,
7612,8211.541754,-1.4325477456373525,
7613,8228.043302,-1.4329667693183212,
7614,8228.600908,-1.4333859686537411,
7615,8234.406384,-1.4338053437909424,
9442,8234.864593908,,-0.12811171268952146
7616,8235.608156,-1.4342248948774405,
7617,8237.672414,-1.4346446220609375,
7618,8241.114018,-1.43506452548932,
7619,8241.194044,-1.4354846053106625,
7620,8243.986914,-1.435904861673225,
7621,8246.41543,-1.4363252947254557,
7622,8246.6021,-1.436745904615989,
7623,8249.879946000001,-1.4371666914936472,
7624,8250.145464,-1.4375876555074414,
7625,8253.997862,-1.4380087968065696,
7626,8254.804554,-1.4384301155404193,
7627,8255.134078,-1.4388516118585668,
7628,8255.382332000001,-1.4392732859107773,
7629,8256.055998,-1.439695137847006,
7630,8257.615368,-1.4401171678173974,
7631,8258.438258,-1.4405393759722864,
7632,8259.01472,-1.4409617624621989,
7633,8259.15808,-1.4413843274378508,
7634,8259.456496,-1.4418070710501496,
9443,8267.797717718,,-0.1282258093294991
7635,8268.76291,-1.442229993450194,
9444,8270.129384759999,,-0.1283399189890056
7636,8272.904396,-1.4426530947892748,
7637,8275.079224000001,-1.4430763752188753,
7638,8276.412986,-1.4434998348906698,
7639,8276.989624,-1.4439234739565272,
7640,8279.976098000001,-1.4443472925685077,
7641,8280.73889,-1.4447712908788666,
9445,8281.484124404,,-0.12845404167101254
7642,8282.253446,-1.4451954690400517,
9446,8284.922591932,,-0.12856817737849238
7643,8287.274466,-1.4456198272047054,
7644,8289.264004,-1.4460443655256647,
9447,8290.70035782,,-0.12868232611441913
7645,8291.12671,-1.4464690841559609,
7646,8292.234358,-1.4468939832488203,
7647,8293.601438,-1.4473190629576653,
7648,8297.834462,-1.4477443234361134,
7649,8307.517108,-1.4481697648379783,
7650,8316.049894,-1.4485953873172701,
7651,8316.795294,-1.4490211910281958,
7652,8316.975339999999,-1.4494471761251593,
7653,8319.424458,-1.4498733427627621,
7654,8320.032982,-1.450299691095803,
9448,8328.608459292,,-0.12879648788176729
9449,8333.55041616,,-0.12891066268351264
7655,8334.533648,-1.4507262212792795,
7656,8337.305532,-1.451152933468387,
7657,8338.060988,-1.45157982781852,
7658,8339.672368,-1.452006904485272,
7659,8340.208468,-1.4524341636244356,
7660,8341.636818,-1.4528616053920036,
7661,8343.831484,-1.4532892299441689,
7662,8344.356896,-1.4537170374373247,
7663,8344.632124,-1.454145028028065,
7664,8356.920614,-1.454573201873185,
7665,8357.97712,-1.4550015591296814,
7666,8359.778186,-1.4554300999547527,
7667,8360.289868,-1.4558588245057997,
7668,8361.134752,-1.4562877329404256,
7669,8361.9766,-1.4567168254164364,
7670,8362.831562,-1.4571461020918417,
7671,8368.035416,-1.4575755631248541,
7672,8369.883254,-1.4580052086738908,
7673,8371.782496,-1.4584350388975729,
7674,8372.011986,-1.4588650539547259,
7675,8373.446236,-1.4592952540043809,
7676,8380.423708,-1.4597256392057736,
7677,8384.643278,-1.460156209718346,
7678,8386.372546,-1.4605869657017456,
7679,8388.866432,-1.4610179073158271,
7680,8389.16898,-1.461449034720651,
9450,8390.375348671998,,-0.12902485052263177
7681,8391.156952,-1.4618803480764857,
7682,8397.01794,-1.4623118475438066,
7683,8398.417449999999,-1.462743533283297,
7684,8405.05949,-1.4631754054558483,
9451,8407.344387776,,-0.1291390514021027
7685,8409.780142000001,-1.463607464222561,
7686,8410.550134,-1.4640397097447435,
7687,8411.736446,-1.4644721421839146,
7688,8416.87369,-1.464904761701802,
7689,8418.170759999999,-1.4653375684603436,
7690,8421.36305,-1.4657705626216875,
7691,8423.219124,-1.4662037443481926,
7692,8425.32116,-1.4666371138024292,
7693,8425.522508,-1.4670706711471784,
7694,8425.708752,-1.4675044165454338,
7695,8430.471058000001,-1.4679383501604009,
7696,8430.489426,-1.4683724721554974,
7697,8434.94405,-1.4688067826943547,
7698,8439.060448,-1.4692412819408167,
7699,8443.120196,-1.4696759700589417,
7700,8444.3423,-1.4701108472130011,
7701,8444.993734,-1.4705459135674817,
7702,8445.910922000001,-1.4709811692870844,
7703,8446.071918,-1.4714166145367256,
7704,8446.354732000002,-1.4718522494815371,
7705,8447.12953,-1.4722880742868667,
7706,8449.086218,-1.4727240891182782,
7707,8449.661654,-1.4731602941415525,
9452,8452.644712226,,-0.12925326532490405
7708,8460.33597,-1.473596689522687,
7709,8463.554504000002,-1.4740332754278973,
7710,8472.164618,-1.474470052023616,
7711,8472.961558,-1.4749070194764942,
7712,8474.812558,-1.4753441779534016,
7713,8475.513242,-1.4757815276214268,
7714,8477.292232000002,-1.4762190686478778,
