,x,y,V
25420,-27.75,-0.9000000000000004,0.7685454509795666
25421,-27.75,-0.75,0.7660704509795666
25422,-27.75,-0.6000000000000014,0.7640454509795667
25423,-27.75,-0.45000000000000107,0.7624704509795667
25424,-27.75,-0.3000000000000007,0.7613454509795666
25425,-27.75,-0.15000000000000036,0.7606704509795666
25426,-27.75,0.0,0.7604454509795666
25427,-27.75,0.14999999999999858,0.7606704509795666
25428,-27.75,0.29999999999999893,0.7613454509795666
25429,-27.75,0.4499999999999993,0.7624704509795666
25430,-27.75,0.5999999999999996,0.7640454509795667
25431,-27.75,0.75,0.7660704509795666
25432,-27.75,0.8999999999999986,0.7685454509795666
25433,-27.75,1.0500000000000007,0.7714704509795667
25434,-27.75,1.1999999999999993,0.7748454509795666
25435,-27.75,1.3499999999999979,0.7786704509795666
25436,-27.75,1.5,0.7829454509795666
25437,-27.75,1.6499999999999986,0.7876704509795666
25438,-27.75,1.8000000000000007,0.7928454509795666
25439,-27.75,1.9499999999999993,0.7984704509795666
25440,-27.75,2.099999999999998,0.8045454509795665
25441,-27.75,2.25,0.8110704509795666
25442,-27.75,2.3999999999999986,0.8180454509795666
25443,-27.75,2.5500000000000007,0.8254704509795666
25444,-27.75,2.6999999999999993,0.8333454509795667
25445,-27.75,2.849999999999998,0.8416704509795665
25446,-27.75,3.0,0.8504454509795666
25447,-27.75,3.1499999999999986,0.8596704509795664
25448,-27.75,3.3000000000000007,0.8693454509795666
25449,-27.75,3.4499999999999993,0.8794704509795666
25450,-27.75,3.599999999999998,0.8900454509795663
25451,-27.75,3.75,0.9010704509795665
25452,-27.75,3.8999999999999986,0.9125454509795664
25453,-27.75,4.050000000000001,0.9244704509795666
25454,-27.75,4.199999999999999,0.9368454509795665
25455,-27.75,4.349999999999998,0.9496704509795665
25456,-27.75,4.5,0.9629454509795665
25457,-27.75,4.649999999999999,0.9766704509795663
25458,-27.75,4.800000000000001,0.9908454509795666
25459,-27.75,4.949999999999999,1.0054704509795664
25460,-27.75,5.099999999999998,1.0205454509795664
25461,-27.75,5.25,1.0360704509795666
25462,-27.75,5.399999999999999,1.0520454509795663
25463,-27.75,5.550000000000001,1.0684704509795666
25464,-27.75,5.699999999999999,1.0853454509795664
25465,-27.75,5.849999999999998,1.1026704509795664
25466,-27.75,6.0,1.1204454509795665
25467,-27.75,6.149999999999999,1.1386704509795664
25468,-27.75,6.300000000000001,1.1573454509795666
25469,-27.75,6.449999999999999,1.1764704509795665
25470,-27.75,6.599999999999998,1.1960454509795664
25471,-27.75,6.75,1.2160704509795666
25472,-27.75,6.899999999999999,1.2365454509795664
25473,-27.75,7.050000000000001,1.2574704509795667
25474,-27.75,7.199999999999999,1.2788454509795664
25475,-27.75,7.349999999999998,1.3006704509795661
25476,-27.75,7.5,1.3229454509795664
25477,-27.75,7.649999999999999,1.3456704509795663
25478,-27.75,7.800000000000001,1.3688454509795667
25479,-27.75,7.949999999999999,1.3924704509795665
25480,-27.75,8.099999999999998,1.4165454509795663
25481,-27.75,8.25,1.4410704509795664
25482,-27.75,8.399999999999999,1.4660454509795664
25483,-27.75,8.55,1.4914704509795667
25484,-27.75,8.7,1.5173454509795663
25485,-27.75,8.849999999999998,1.5436704509795662
25486,-27.75,9.0,1.5704454509795664
25487,-27.75,9.149999999999999,1.597670450979566
25488,-27.75,9.3,1.6253454509795666
25489,-27.75,9.45,1.6534704509795664
25490,-27.75,9.599999999999998,1.682045450979566
25491,-27.75,9.75,1.7110704509795664
25492,-27.75,9.899999999999999,1.740545450979566
25493,-27.75,10.05,1.7704704509795663
25494,-27.75,10.2,1.8008454509795666
25495,-27.75,10.349999999999998,1.8316704509795663
25496,-27.75,10.5,1.8629454509795664
25497,-27.75,10.649999999999999,1.8946704509795662
25498,-27.75,10.8,1.9268454509795667
25499,-27.75,10.95,1.9594704509795664
25500,-27.75,11.099999999999998,1.992545450979566
25501,-27.75,11.25,2.0260704509795664
25502,-27.75,11.399999999999999,2.0600454509795663
25503,-27.75,11.55,2.0944704509795664
25504,-27.75,11.7,2.1293454509795664
25505,-27.75,11.849999999999998,2.1646704509795662
25506,-27.75,12.0,2.2004454509795663
25507,-27.75,12.149999999999999,2.2366704509795663
25508,-27.75,12.3,2.2733454509795665
25509,-27.75,12.45,2.310470450979566
25510,-27.75,12.599999999999998,2.348045450979566
25511,-27.75,12.75,2.3860704509795667
25512,-27.75,12.899999999999999,2.4245454509795663
25513,-27.75,13.05,2.4634704509795666
25514,-27.75,13.2,2.5028454509795663
25515,-27.75,13.349999999999998,2.542670450979566
25516,-27.75,13.5,2.5829454509795666
25517,-27.75,13.649999999999999,2.6236704509795663
25518,-27.75,13.799999999999997,2.664845450979566
25519,-27.75,13.95,2.7064704509795665
25520,-27.75,14.099999999999998,2.748545450979566
25521,-27.75,14.25,2.7910704509795665
25522,-27.75,14.399999999999999,2.834045450979566
25523,-27.75,14.549999999999997,2.877470450979566
25524,-27.75,14.7,2.921345450979566
25525,-27.75,14.849999999999998,2.9656704509795655
25526,-27.75,15.0,3.0104454509795664
25527,-27.375,-15.0,2.9897735759795667
25528,-27.375,-14.85,2.9449985759795663
25529,-27.375,-14.7,2.9006735759795665
25530,-27.375,-14.55,2.8567985759795667
25531,-27.375,-14.4,2.8133735759795666
25532,-27.375,-14.25,2.7703985759795664
25533,-27.375,-14.1,2.7278735759795665
25534,-27.375,-13.95,2.6857985759795664
25535,-27.375,-13.8,2.6441735759795666
25536,-27.375,-13.65,2.6029985759795666
25537,-27.375,-13.5,2.5622735759795665
25538,-27.375,-13.35,2.5219985759795662
25539,-27.375,-13.2,2.4821735759795667
25540,-27.375,-13.05,2.442798575979567
25541,-27.375,-12.9,2.403873575979566
25542,-27.375,-12.75,2.3653985759795666
25543,-27.375,-12.6,2.3273735759795664
25544,-27.375,-12.45,2.2897985759795665
25545,-27.375,-12.3,2.252673575979567
25546,-27.375,-12.15,2.2159985759795666
25547,-27.375,-12.0,2.1797735759795662
25548,-27.375,-11.85,2.143998575979566
25549,-27.375,-11.7,2.1086735759795663
25550,-27.375,-11.55,2.0737985759795663
25551,-27.375,-11.4,2.0393735759795666
25552,-27.375,-11.25,2.0053985759795667
25553,-27.375,-11.1,1.9718735759795663
25554,-27.375,-10.95,1.9387985759795665
25555,-27.375,-10.8,1.9061735759795666
25556,-27.375,-10.65,1.873998575979567
25557,-27.375,-10.5,1.8422735759795663
25558,-27.375,-10.350000000000001,1.810998575979567
25559,-27.375,-10.2,1.7801735759795665
25560,-27.375,-10.05,1.749798575979567
25561,-27.375,-9.9,1.7198735759795665
25562,-27.375,-9.75,1.6903985759795668
25563,-27.375,-9.600000000000001,1.661373575979567
25564,-27.375,-9.45,1.6327985759795665
25565,-27.375,-9.3,1.6046735759795667
25566,-27.375,-9.15,1.5769985759795666
25567,-27.375,-9.0,1.5497735759795666
25568,-27.375,-8.850000000000001,1.5229985759795666
25569,-27.375,-8.7,1.4966735759795664
25570,-27.375,-8.55,1.4707985759795665
25571,-27.375,-8.4,1.4453735759795665
25572,-27.375,-8.25,1.4203985759795665
25573,-27.375,-8.100000000000001,1.3958735759795666
25574,-27.375,-7.95,1.3717985759795666
25575,-27.375,-7.800000000000001,1.3481735759795668
25576,-27.375,-7.65,1.3249985759795666
25577,-27.375,-7.5,1.3022735759795665
25578,-27.375,-7.3500000000000005,1.2799985759795667
25579,-27.375,-7.2,1.2581735759795665
25580,-27.375,-7.050000000000001,1.2367985759795666
25581,-27.375,-6.9,1.2158735759795665
25582,-27.375,-6.75,1.1953985759795664
25583,-27.375,-6.6,1.1753735759795665
25584,-27.375,-6.450000000000001,1.1557985759795666
25585,-27.375,-6.300000000000001,1.1366735759795668
25586,-27.375,-6.15,1.1179985759795665
25587,-27.375,-6.0,1.0997735759795666
25588,-27.375,-5.85,1.0819985759795665
25589,-27.375,-5.700000000000001,1.0646735759795667
25590,-27.375,-5.550000000000001,1.0477985759795665
25591,-27.375,-5.4,1.0313735759795666
25592,-27.375,-5.25,1.0153985759795665
25593,-27.375,-5.1,0.9998735759795666
25594,-27.375,-4.950000000000001,0.9847985759795667
25595,-27.375,-4.800000000000001,0.9701735759795665
25596,-27.375,-4.65,0.9559985759795665
25597,-27.375,-4.5,0.9422735759795665
25598,-27.375,-4.35,0.9289985759795665
25599,-27.375,-4.200000000000001,0.9161735759795667
25600,-27.375,-4.050000000000001,0.9037985759795666
25601,-27.375,-3.9000000000000004,0.8918735759795666
25602,-27.375,-3.75,0.8803985759795665
25603,-27.375,-3.5999999999999996,0.8693735759795665
25604,-27.375,-3.450000000000001,0.8587985759795665
25605,-27.375,-3.3000000000000007,0.8486735759795666
25606,-27.375,-3.1500000000000004,0.8389985759795665
25607,-27.375,-3.0,0.8297735759795667
25608,-27.375,-2.8499999999999996,0.8209985759795666
25609,-27.375,-2.700000000000001,0.8126735759795667
25610,-27.375,-2.5500000000000007,0.8047985759795666
25611,-27.375,-2.4000000000000004,0.7973735759795666
25612,-27.375,-2.25,0.7903985759795666
25613,-27.375,-2.0999999999999996,0.7838735759795666
25614,-27.375,-1.950000000000001,0.7777985759795667
25615,-27.375,-1.8000000000000007,0.7721735759795666
25616,-27.375,-1.6500000000000004,0.7669985759795667
25617,-27.375,-1.5,0.7622735759795666
25618,-27.375,-1.3499999999999996,0.7579985759795665
25619,-27.375,-1.200000000000001,0.7541735759795667
25620,-27.375,-1.0500000000000007,0.7507985759795667
25621,-27.375,-0.9000000000000004,0.7478735759795666
25622,-27.375,-0.75,0.7453985759795666
25623,-27.375,-0.6000000000000014,0.7433735759795667
25624,-27.375,-0.45000000000000107,0.7417985759795667
25625,-27.375,-0.3000000000000007,0.7406735759795666
25626,-27.375,-0.15000000000000036,0.7399985759795666
25627,-27.375,0.0,0.7397735759795666
25628,-27.375,0.14999999999999858,0.7399985759795666
25629,-27.375,0.29999999999999893,0.7406735759795666
25630,-27.375,0.4499999999999993,0.7417985759795666
25631,-27.375,0.5999999999999996,0.7433735759795667
25632,-27.375,0.75,0.7453985759795666
25633,-27.375,0.8999999999999986,0.7478735759795666
25634,-27.375,1.0500000000000007,0.7507985759795667
25635,-27.375,1.1999999999999993,0.7541735759795666
25636,-27.375,1.3499999999999979,0.7579985759795665
25637,-27.375,1.5,0.7622735759795666
25638,-27.375,1.6499999999999986,0.7669985759795666
25639,-27.375,1.8000000000000007,0.7721735759795666
25640,-27.375,1.9499999999999993,0.7777985759795666
25641,-27.375,2.099999999999998,0.7838735759795665
25642,-27.375,2.25,0.7903985759795666
25643,-27.375,2.3999999999999986,0.7973735759795666
25644,-27.375,2.5500000000000007,0.8047985759795666
25645,-27.375,2.6999999999999993,0.8126735759795666
25646,-27.375,2.849999999999998,0.8209985759795665
25647,-27.375,3.0,0.8297735759795667
25648,-27.375,3.1499999999999986,0.8389985759795665
25649,-27.375,3.3000000000000007,0.8486735759795666
25650,-27.375,3.4499999999999993,0.8587985759795665
25651,-27.375,3.599999999999998,0.8693735759795663
25652,-27.375,3.75,0.8803985759795665
25653,-27.375,3.8999999999999986,0.8918735759795664
25654,-27.375,4.050000000000001,0.9037985759795666
25655,-27.375,4.199999999999999,0.9161735759795664
25656,-27.375,4.349999999999998,0.9289985759795663
25657,-27.375,4.5,0.9422735759795665
25658,-27.375,4.649999999999999,0.9559985759795664
25659,-27.375,4.800000000000001,0.9701735759795665
25660,-27.375,4.949999999999999,0.9847985759795665
25661,-27.375,5.099999999999998,0.9998735759795664
25662,-27.375,5.25,1.0153985759795665
25663,-27.375,5.399999999999999,1.0313735759795664
25664,-27.375,5.550000000000001,1.0477985759795665
25665,-27.375,5.699999999999999,1.0646735759795665
25666,-27.375,5.849999999999998,1.0819985759795663
25667,-27.375,6.0,1.0997735759795666
25668,-27.375,6.149999999999999,1.1179985759795663
25669,-27.375,6.300000000000001,1.1366735759795668
25670,-27.375,6.449999999999999,1.1557985759795664
25671,-27.375,6.599999999999998,1.1753735759795663
25672,-27.375,6.75,1.1953985759795664
25673,-27.375,6.899999999999999,1.2158735759795662
25674,-27.375,7.050000000000001,1.2367985759795666
25675,-27.375,7.199999999999999,1.2581735759795665
25676,-27.375,7.349999999999998,1.2799985759795662
25677,-27.375,7.5,1.3022735759795665
25678,-27.375,7.649999999999999,1.3249985759795662
25679,-27.375,7.800000000000001,1.3481735759795668
25680,-27.375,7.949999999999999,1.3717985759795663
25681,-27.375,8.099999999999998,1.3958735759795662
25682,-27.375,8.25,1.4203985759795665
25683,-27.375,8.399999999999999,1.4453735759795663
25684,-27.375,8.55,1.4707985759795665
25685,-27.375,8.7,1.4966735759795664
25686,-27.375,8.849999999999998,1.5229985759795661
25687,-27.375,9.0,1.5497735759795666
25688,-27.375,9.149999999999999,1.5769985759795662
25689,-27.375,9.3,1.6046735759795667
25690,-27.375,9.45,1.6327985759795665
25691,-27.375,9.599999999999998,1.661373575979566
25692,-27.375,9.75,1.6903985759795668
25693,-27.375,9.899999999999999,1.7198735759795665
25694,-27.375,10.05,1.749798575979567
25695,-27.375,10.2,1.7801735759795665
25696,-27.375,10.349999999999998,1.8109985759795661
25697,-27.375,10.5,1.8422735759795663
25698,-27.375,10.649999999999999,1.8739985759795665
25699,-27.375,10.8,1.9061735759795666
25700,-27.375,10.95,1.9387985759795665
25701,-27.375,11.099999999999998,1.971873575979566
25702,-27.375,11.25,2.0053985759795667
25703,-27.375,11.399999999999999,2.0393735759795666
25704,-27.375,11.55,2.0737985759795663
25705,-27.375,11.7,2.1086735759795663
25706,-27.375,11.849999999999998,2.143998575979566
25707,-27.375,12.0,2.1797735759795662
25708,-27.375,12.149999999999999,2.215998575979566
25709,-27.375,12.3,2.252673575979567
25710,-27.375,12.45,2.2897985759795665
25711,-27.375,12.599999999999998,2.327373575979566
25712,-27.375,12.75,2.3653985759795666
25713,-27.375,12.899999999999999,2.403873575979566
25714,-27.375,13.05,2.442798575979567
25715,-27.375,13.2,2.4821735759795667
25716,-27.375,13.349999999999998,2.5219985759795662
25717,-27.375,13.5,2.5622735759795665
25718,-27.375,13.649999999999999,2.602998575979566
25719,-27.375,13.799999999999997,2.6441735759795657
25720,-27.375,13.95,2.6857985759795664
25721,-27.375,14.099999999999998,2.727873575979566
25722,-27.375,14.25,2.7703985759795664
25723,-27.375,14.399999999999999,2.8133735759795657
25724,-27.375,14.549999999999997,2.8567985759795658
25725,-27.375,14.7,2.9006735759795665
25726,-27.375,14.849999999999998,2.9449985759795654
25727,-27.375,15.0,2.9897735759795667
25728,-27.0,-15.0,2.9693829509795666
25729,-27.0,-14.85,2.9246079509795666
25730,-27.0,-14.7,2.8802829509795664
25731,-27.0,-14.55,2.836407950979567
25732,-27.0,-14.4,2.792982950979567
25733,-27.0,-14.25,2.7500079509795667
25734,-27.0,-14.1,2.7074829509795664
25735,-27.0,-13.95,2.6654079509795663
25736,-27.0,-13.8,2.623782950979567
25737,-27.0,-13.65,2.5826079509795665
25738,-27.0,-13.5,2.5418829509795664
25739,-27.0,-13.35,2.5016079509795666
25740,-27.0,-13.2,2.4617829509795666
25741,-27.0,-13.05,2.422407950979567
25742,-27.0,-12.9,2.3834829509795665
25743,-27.0,-12.75,2.3450079509795665
25744,-27.0,-12.6,2.3069829509795663
25745,-27.0,-12.45,2.2694079509795664
25746,-27.0,-12.3,2.2322829509795667
25747,-27.0,-12.15,2.1956079509795665
25748,-27.0,-12.0,2.1593829509795666
25749,-27.0,-11.85,2.1236079509795664
25750,-27.0,-11.7,2.088282950979566
25751,-27.0,-11.55,2.0534079509795666
25752,-27.0,-11.4,2.0189829509795665
25753,-27.0,-11.25,1.9850079509795666
25754,-27.0,-11.1,1.9514829509795666
25755,-27.0,-10.95,1.9184079509795664
25756,-27.0,-10.8,1.8857829509795667
25757,-27.0,-10.65,1.8536079509795669
25758,-27.0,-10.5,1.8218829509795667
25759,-27.0,-10.350000000000001,1.7906079509795665
25760,-27.0,-10.2,1.7597829509795664
25761,-27.0,-10.05,1.7294079509795668
25762,-27.0,-9.9,1.6994829509795668
25763,-27.0,-9.75,1.6700079509795667
25764,-27.0,-9.600000000000001,1.6409829509795668
25765,-27.0,-9.45,1.6124079509795664
25766,-27.0,-9.3,1.5842829509795666
25767,-27.0,-9.15,1.5566079509795667
25768,-27.0,-9.0,1.5293829509795667
25769,-27.0,-8.850000000000001,1.5026079509795667
25770,-27.0,-8.7,1.4762829509795665
25771,-27.0,-8.55,1.4504079509795664
25772,-27.0,-8.4,1.4249829509795666
25773,-27.0,-8.25,1.4000079509795667
25774,-27.0,-8.100000000000001,1.3754829509795667
25775,-27.0,-7.95,1.3514079509795667
25776,-27.0,-7.800000000000001,1.3277829509795667
25777,-27.0,-7.65,1.3046079509795665
25778,-27.0,-7.5,1.2818829509795666
25779,-27.0,-7.3500000000000005,1.2596079509795666
25780,-27.0,-7.2,1.2377829509795666
25781,-27.0,-7.050000000000001,1.2164079509795667
25782,-27.0,-6.9,1.1954829509795666
25783,-27.0,-6.75,1.1750079509795666
25784,-27.0,-6.6,1.1549829509795666
25785,-27.0,-6.450000000000001,1.1354079509795667
25786,-27.0,-6.300000000000001,1.1162829509795666
25787,-27.0,-6.15,1.0976079509795666
25788,-27.0,-6.0,1.0793829509795665
25789,-27.0,-5.85,1.0616079509795664
25790,-27.0,-5.700000000000001,1.0442829509795666
25791,-27.0,-5.550000000000001,1.0274079509795666
25792,-27.0,-5.4,1.0109829509795665
25793,-27.0,-5.25,0.9950079509795664
25794,-27.0,-5.1,0.9794829509795665
25795,-27.0,-4.950000000000001,0.9644079509795667
25796,-27.0,-4.800000000000001,0.9497829509795667
25797,-27.0,-4.65,0.9356079509795665
25798,-27.0,-4.5,0.9218829509795665
25799,-27.0,-4.35,0.9086079509795666
25800,-27.0,-4.200000000000001,0.8957829509795666
25801,-27.0,-4.050000000000001,0.8834079509795666
25802,-27.0,-3.9000000000000004,0.8714829509795665
25803,-27.0,-3.75,0.8600079509795665
25804,-27.0,-3.5999999999999996,0.8489829509795664
25805,-27.0,-3.450000000000001,0.8384079509795668
25806,-27.0,-3.3000000000000007,0.8282829509795666
25807,-27.0,-3.1500000000000004,0.8186079509795666
25808,-27.0,-3.0,0.8093829509795666
25809,-27.0,-2.8499999999999996,0.8006079509795666
25810,-27.0,-2.700000000000001,0.7922829509795667
25811,-27.0,-2.5500000000000007,0.7844079509795666
25812,-27.0,-2.4000000000000004,0.7769829509795666
25813,-27.0,-2.25,0.7700079509795666
25814,-27.0,-2.0999999999999996,0.7634829509795666
25815,-27.0,-1.950000000000001,0.7574079509795667
25816,-27.0,-1.8000000000000007,0.7517829509795666
25817,-27.0,-1.6500000000000004,0.7466079509795667
25818,-27.0,-1.5,0.7418829509795666
25819,-27.0,-1.3499999999999996,0.7376079509795667
25820,-27.0,-1.200000000000001,0.7337829509795667
25821,-27.0,-1.0500000000000007,0.7304079509795667
25822,-27.0,-0.9000000000000004,0.7274829509795666
25823,-27.0,-0.75,0.7250079509795666
25824,-27.0,-0.6000000000000014,0.7229829509795667
25825,-27.0,-0.45000000000000107,0.7214079509795667
25826,-27.0,-0.3000000000000007,0.7202829509795666
25827,-27.0,-0.15000000000000036,0.7196079509795666
25828,-27.0,0.0,0.7193829509795666
25829,-27.0,0.14999999999999858,0.7196079509795666
25830,-27.0,0.29999999999999893,0.7202829509795666
25831,-27.0,0.4499999999999993,0.7214079509795666
25832,-27.0,0.5999999999999996,0.7229829509795667
25833,-27.0,0.75,0.7250079509795666
25834,-27.0,0.8999999999999986,0.7274829509795666
25835,-27.0,1.0500000000000007,0.7304079509795667
25836,-27.0,1.1999999999999993,0.7337829509795666
25837,-27.0,1.3499999999999979,0.7376079509795666
25838,-27.0,1.5,0.7418829509795666
25839,-27.0,1.6499999999999986,0.7466079509795666
25840,-27.0,1.8000000000000007,0.7517829509795666
25841,-27.0,1.9499999999999993,0.7574079509795666
25842,-27.0,2.099999999999998,0.7634829509795665
25843,-27.0,2.25,0.7700079509795666
25844,-27.0,2.3999999999999986,0.7769829509795666
25845,-27.0,2.5500000000000007,0.7844079509795666
25846,-27.0,2.6999999999999993,0.7922829509795666
25847,-27.0,2.849999999999998,0.8006079509795665
25848,-27.0,3.0,0.8093829509795666
25849,-27.0,3.1499999999999986,0.8186079509795665
25850,-27.0,3.3000000000000007,0.8282829509795666
25851,-27.0,3.4499999999999993,0.8384079509795666
25852,-27.0,3.599999999999998,0.8489829509795662
25853,-27.0,3.75,0.8600079509795665
25854,-27.0,3.8999999999999986,0.8714829509795665
25855,-27.0,4.050000000000001,0.8834079509795666
25856,-27.0,4.199999999999999,0.8957829509795665
25857,-27.0,4.349999999999998,0.9086079509795664
25858,-27.0,4.5,0.9218829509795665
25859,-27.0,4.649999999999999,0.9356079509795665
25860,-27.0,4.800000000000001,0.9497829509795667
25861,-27.0,4.949999999999999,0.9644079509795664
25862,-27.0,5.099999999999998,0.9794829509795663
25863,-27.0,5.25,0.9950079509795664
25864,-27.0,5.399999999999999,1.0109829509795665
25865,-27.0,5.550000000000001,1.0274079509795666
25866,-27.0,5.699999999999999,1.0442829509795666
25867,-27.0,5.849999999999998,1.0616079509795662
25868,-27.0,6.0,1.0793829509795665
25869,-27.0,6.149999999999999,1.0976079509795664
25870,-27.0,6.300000000000001,1.1162829509795666
25871,-27.0,6.449999999999999,1.1354079509795665
25872,-27.0,6.599999999999998,1.1549829509795662
25873,-27.0,6.75,1.1750079509795666
25874,-27.0,6.899999999999999,1.1954829509795664
25875,-27.0,7.050000000000001,1.2164079509795667
25876,-27.0,7.199999999999999,1.2377829509795664
25877,-27.0,7.349999999999998,1.2596079509795661
25878,-27.0,7.5,1.2818829509795666
25879,-27.0,7.649999999999999,1.3046079509795663
25880,-27.0,7.800000000000001,1.3277829509795667
25881,-27.0,7.949999999999999,1.3514079509795662
25882,-27.0,8.099999999999998,1.375482950979566
25883,-27.0,8.25,1.4000079509795667
25884,-27.0,8.399999999999999,1.4249829509795662
25885,-27.0,8.55,1.4504079509795664
25886,-27.0,8.7,1.4762829509795665
25887,-27.0,8.849999999999998,1.502607950979566
25888,-27.0,9.0,1.5293829509795667
25889,-27.0,9.149999999999999,1.5566079509795663
25890,-27.0,9.3,1.5842829509795666
25891,-27.0,9.45,1.6124079509795664
25892,-27.0,9.599999999999998,1.640982950979566
25893,-27.0,9.75,1.6700079509795667
25894,-27.0,9.899999999999999,1.6994829509795664
25895,-27.0,10.05,1.7294079509795668
25896,-27.0,10.2,1.7597829509795664
25897,-27.0,10.349999999999998,1.7906079509795663
25898,-27.0,10.5,1.8218829509795667
25899,-27.0,10.649999999999999,1.8536079509795664
25900,-27.0,10.8,1.8857829509795667
25901,-27.0,10.95,1.9184079509795664
25902,-27.0,11.099999999999998,1.9514829509795664
25903,-27.0,11.25,1.9850079509795666
25904,-27.0,11.399999999999999,2.0189829509795665
25905,-27.0,11.55,2.0534079509795666
25906,-27.0,11.7,2.088282950979566
25907,-27.0,11.849999999999998,2.123607950979566
25908,-27.0,12.0,2.1593829509795666
25909,-27.0,12.149999999999999,2.195607950979566
25910,-27.0,12.3,2.2322829509795667
25911,-27.0,12.45,2.2694079509795664
25912,-27.0,12.599999999999998,2.306982950979566
25913,-27.0,12.75,2.3450079509795665
25914,-27.0,12.899999999999999,2.383482950979566
25915,-27.0,13.05,2.422407950979567
25916,-27.0,13.2,2.4617829509795666
25917,-27.0,13.349999999999998,2.501607950979566
25918,-27.0,13.5,2.5418829509795664
25919,-27.0,13.649999999999999,2.582607950979566
25920,-27.0,13.799999999999997,2.6237829509795656
25921,-27.0,13.95,2.6654079509795663
25922,-27.0,14.099999999999998,2.707482950979566
25923,-27.0,14.25,2.7500079509795667
25924,-27.0,14.399999999999999,2.792982950979566
25925,-27.0,14.549999999999997,2.836407950979566
25926,-27.0,14.7,2.8802829509795664
25927,-27.0,14.849999999999998,2.9246079509795657
25928,-27.0,15.0,2.9693829509795666
25929,-26.625,-15.0,2.9492735759795665
25930,-26.625,-14.85,2.9044985759795665
25931,-26.625,-14.7,2.8601735759795663
25932,-26.625,-14.55,2.816298575979567
25933,-26.625,-14.4,2.772873575979567
25934,-26.625,-14.25,2.7298985759795666
25935,-26.625,-14.1,2.6873735759795663
25936,-26.625,-13.95,2.6452985759795666
25937,-26.625,-13.8,2.603673575979567
25938,-26.625,-13.65,2.562498575979567
25939,-26.625,-13.5,2.5217735759795668
25940,-26.625,-13.35,2.4814985759795665
25941,-26.625,-13.2,2.4416735759795665
25942,-26.625,-13.05,2.4022985759795668
25943,-26.625,-12.9,2.3633735759795664
25944,-26.625,-12.75,2.3248985759795664
25945,-26.625,-12.6,2.286873575979566
25946,-26.625,-12.45,2.2492985759795663
25947,-26.625,-12.3,2.2121735759795667
25948,-26.625,-12.15,2.1754985759795664
25949,-26.625,-12.0,2.1392735759795665
25950,-26.625,-11.85,2.1034985759795664
25951,-26.625,-11.7,2.068173575979566
25952,-26.625,-11.55,2.0332985759795665
25953,-26.625,-11.4,1.998873575979567
25954,-26.625,-11.25,1.9648985759795663
25955,-26.625,-11.1,1.9313735759795665
25956,-26.625,-10.95,1.8982985759795667
25957,-26.625,-10.8,1.8656735759795664
25958,-26.625,-10.65,1.8334985759795668
25959,-26.625,-10.5,1.8017735759795666
25960,-26.625,-10.350000000000001,1.7704985759795668
25961,-26.625,-10.2,1.7396735759795667
25962,-26.625,-10.05,1.7092985759795667
25963,-26.625,-9.9,1.6793735759795665
25964,-26.625,-9.75,1.6498985759795666
25965,-26.625,-9.600000000000001,1.6208735759795667
25966,-26.625,-9.45,1.5922985759795663
25967,-26.625,-9.3,1.5641735759795665
25968,-26.625,-9.15,1.5364985759795666
25969,-26.625,-9.0,1.5092735759795666
25970,-26.625,-8.850000000000001,1.4824985759795668
25971,-26.625,-8.7,1.4561735759795664
25972,-26.625,-8.55,1.4302985759795666
25973,-26.625,-8.4,1.4048735759795665
25974,-26.625,-8.25,1.3798985759795666
25975,-26.625,-8.100000000000001,1.3553735759795669
25976,-26.625,-7.95,1.3312985759795666
25977,-26.625,-7.800000000000001,1.3076735759795666
25978,-26.625,-7.65,1.2844985759795666
25979,-26.625,-7.5,1.2617735759795665
25980,-26.625,-7.3500000000000005,1.2394985759795665
25981,-26.625,-7.2,1.2176735759795667
25982,-26.625,-7.050000000000001,1.1962985759795666
25983,-26.625,-6.9,1.1753735759795667
25984,-26.625,-6.75,1.1548985759795665
25985,-26.625,-6.6,1.1348735759795667
25986,-26.625,-6.450000000000001,1.1152985759795666
25987,-26.625,-6.300000000000001,1.0961735759795666
25988,-26.625,-6.15,1.0774985759795666
25989,-26.625,-6.0,1.0592735759795664
25990,-26.625,-5.85,1.0414985759795665
25991,-26.625,-5.700000000000001,1.0241735759795665
25992,-26.625,-5.550000000000001,1.0072985759795667
25993,-26.625,-5.4,0.9908735759795666
25994,-26.625,-5.25,0.9748985759795665
25995,-26.625,-5.1,0.9593735759795665
25996,-26.625,-4.950000000000001,0.9442985759795667
25997,-26.625,-4.800000000000001,0.9296735759795667
25998,-26.625,-4.65,0.9154985759795665
25999,-26.625,-4.5,0.9017735759795665
26000,-26.625,-4.35,0.8884985759795666
26001,-26.625,-4.200000000000001,0.8756735759795666
26002,-26.625,-4.050000000000001,0.8632985759795666
26003,-26.625,-3.9000000000000004,0.8513735759795665
26004,-26.625,-3.75,0.8398985759795665
26005,-26.625,-3.5999999999999996,0.8288735759795666
26006,-26.625,-3.450000000000001,0.8182985759795667
26007,-26.625,-3.3000000000000007,0.8081735759795666
26008,-26.625,-3.1500000000000004,0.7984985759795666
26009,-26.625,-3.0,0.7892735759795666
26010,-26.625,-2.8499999999999996,0.7804985759795666
26011,-26.625,-2.700000000000001,0.7721735759795667
26012,-26.625,-2.5500000000000007,0.7642985759795666
26013,-26.625,-2.4000000000000004,0.7568735759795666
